REPORT_DATE,PLATFORM_ID,PLATFORM,PARTNER_NAME,BUYER_NAME,SOURCE,ADVERTISER_NAME,PUBLISHER,AD_ACCOUNT_ID,CAMPAIGN_ID,CAMPAIGN_NAME,CAMPAIGN_START_DATE,CAMPAIGN_END_DATE,DEVICE,AD_FORMAT,COUNTRY_DATA,COUNTRY_USE,DATA_PROVIDER_ID,LIVERAMP_SEGMENT_ID,SEGMENT_NAME,GROSS_DATA_CPM,NET_CPM,IMPRESSIONS,CLICKS,GROSS_MEDIA_SPEND,TOTAL_DATA_REVENUE_EARNED,DATA_PROVIDER_REVENUE,LIVERAMP_REVENUE,DATA_USE,DATA_TYPE,DATA_PROVIDER,REV_SHARE_PREMIUM_BASIC,CONVERSIONS,ATTRIBUTABLE_REVENUE,AOFT,SOURCE_ID,UPLOAD_DATE
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010289,ShareThis_US > Jobs & Education > Education > Early Childhood Education,,,803,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010289,ShareThis_US > Jobs & Education > Education > Early Childhood Education,,,106,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010289,ShareThis_US > Jobs & Education > Education > Early Childhood Education,,,120,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010289,ShareThis_US > Jobs & Education > Education > Early Childhood Education,,,123,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,106,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,120,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,123,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,803,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,803,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,123,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,120,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,106,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009579,ShareThis_US > Science > Ecology & Environment,,,161,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,20,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,,,,2000203129,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->ShareThis-->Interest from Social Activity-->Yahoo-->Custom Fantasy Football Keywords Segment,,,118,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1002688006,ShareThis > Interest from Social Activity > Amazon > Custom > Freshman Students,,,229,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001290439,ShareThis_US > Home & Garden > Home Appliances,,,657,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001290439,ShareThis_US > Home & Garden > Home Appliances,,,1245,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001290069,ShareThis_US > Arts & Entertainment > Movies > Action & Adventure Films,,,29,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014329,ShareThis_US > People & Society > Family & Relationships > Family,,,978,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014329,ShareThis_US > People & Society > Family & Relationships > Family,,,173,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014329,ShareThis_US > People & Society > Family & Relationships > Family,,,1919,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013999,ShareThis_US > Jobs & Education > Education > Training & Certification,,,867,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013999,ShareThis_US > Jobs & Education > Education > Training & Certification,,,248,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013989,ShareThis_US > Jobs & Education > Education > Study Abroad,,,867,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013989,ShareThis_US > Jobs & Education > Education > Study Abroad,,,248,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013969,ShareThis_US > Jobs & Education > Education > Homeschooling,,,248,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013969,ShareThis_US > Jobs & Education > Education > Homeschooling,,,867,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013959,ShareThis_US > Jobs & Education > Education > Distance Learning,,,248,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013959,ShareThis_US > Jobs & Education > Education > Distance Learning,,,867,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013349,ShareThis_US > Food & Drink > Food > Snack Foods,,,91,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012219,ShareThis_US > Arts & Entertainment > Movies > Bollywood & South Asian Film,,,273,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010729,ShareThis_US > Health > Health Conditions > Sleep Disorders,,,384,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010299,ShareThis_US > Jobs & Education > Education > Colleges & Universities,,,248,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010299,ShareThis_US > Jobs & Education > Education > Colleges & Universities,,,867,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010289,ShareThis_US > Jobs & Education > Education > Early Childhood Education,,,248,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010289,ShareThis_US > Jobs & Education > Education > Early Childhood Education,,,867,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,867,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,248,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,867,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,248,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009939,ShareThis_US > People & Society > Ethnic & Identity Groups > Asians & Diaspora,,,266,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009579,ShareThis_US > Science > Ecology & Environment,,,182,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009459,ShareThis_US > Shopping > Consumer Resources > Coupons & Discount Offers,,,178,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,124,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,115,,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,,,,2000045109,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->Finance,,,306,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014339,ShareThis_US > People & Society > Family & Relationships > Marriage,,,122,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014329,ShareThis_US > People & Society > Family & Relationships > Family,,,155,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013799,ShareThis_US > Home & Garden > Home Improvement > Plumbing,,,1904,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013789,ShareThis_US > Home & Garden > Home Improvement > House Painting & Finishing,,,1904,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013779,ShareThis_US > Home & Garden > Home Improvement > Construction & Power Tools,,,1904,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013639,ShareThis_US > Health > Vision Care > Laser Vision Correction,,,26,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013629,ShareThis_US > Health > Vision Care > Eye Exams & Optometry,,,26,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012569,ShareThis_US > Autos & Vehicles > Vehicle Shopping > Fuel Economy & Gas Prices,,,21,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012569,ShareThis_US > Autos & Vehicles > Vehicle Shopping > Fuel Economy & Gas Prices,,,24,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012019,ShareThis_US > Arts & Entertainment > Movies > Family Films,,,19,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012019,ShareThis_US > Arts & Entertainment > Movies > Family Films,,,208,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010629,ShareThis_US > Health > Vision Care,,,26,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010469,ShareThis_US > Home & Garden > Home Improvement > Flooring,,,1904,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010459,ShareThis_US > Home & Garden > Home Improvement > Locks & Locksmiths,,,1904,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010449,ShareThis_US > Home & Garden > Home Improvement > Roofing,,,1904,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009939,ShareThis_US > People & Society > Ethnic & Identity Groups > Asians & Diaspora,,,146,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,138,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,314,,,0.05,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,,,,2000203129,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->ShareThis-->Interest from Social Activity-->Yahoo-->Custom Fantasy Football Keywords Segment,,,150,,,0.06,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001290439,ShareThis_US > Home & Garden > Home Appliances,,,565,,,0.06,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001290069,ShareThis_US > Arts & Entertainment > Movies > Action & Adventure Films,,,37,,,0.06,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014499,ShareThis_US > Pets & Animals > Animal Products & Services > Veterinarians,,,97,,,0.06,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013799,ShareThis_US > Home & Garden > Home Improvement > Plumbing,,,1283,,,0.06,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013789,ShareThis_US > Home & Garden > Home Improvement > House Painting & Finishing,,,1283,,,0.06,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013779,ShareThis_US > Home & Garden > Home Improvement > Construction & Power Tools,,,1283,,,0.06,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013349,ShareThis_US > Food & Drink > Food > Snack Foods,,,118,,,0.06,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010469,ShareThis_US > Home & Garden > Home Improvement > Flooring,,,1283,,,0.06,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010459,ShareThis_US > Home & Garden > Home Improvement > Locks & Locksmiths,,,1283,,,0.06,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010449,ShareThis_US > Home & Garden > Home Improvement > Roofing,,,1283,,,0.06,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009579,ShareThis_US > Science > Ecology & Environment,,,1176,,,0.06,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009459,ShareThis_US > Shopping > Consumer Resources > Coupons & Discount Offers,,,868,,,0.06,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009459,ShareThis_US > Shopping > Consumer Resources > Coupons & Discount Offers,,,468,,,0.06,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,137,,,0.06,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,83,,,0.06,0.04,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,,,,2000203129,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->ShareThis-->Interest from Social Activity-->Yahoo-->Custom Fantasy Football Keywords Segment,,,2170,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001313629,ShareThis > ShareThis > Interest from Social Activity > Yahoo > Custom Fantasy Football Keywords Segment > 1,,,2170,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001290319,ShareThis_US > Business & Industrial > Small Business,,,110,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001142649,ShareThis > Seasonal > Red Carpet > Oscars,,,302,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014999,ShareThis_US > Sports > Team Sports > American Football,,,2170,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014329,ShareThis_US > People & Society > Family & Relationships > Family,,,36,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014329,ShareThis_US > People & Society > Family & Relationships > Family,,,110,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013999,ShareThis_US > Jobs & Education > Education > Training & Certification,,,1887,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013999,ShareThis_US > Jobs & Education > Education > Training & Certification,,,251,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013999,ShareThis_US > Jobs & Education > Education > Training & Certification,,,315,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013989,ShareThis_US > Jobs & Education > Education > Study Abroad,,,1887,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013989,ShareThis_US > Jobs & Education > Education > Study Abroad,,,251,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013989,ShareThis_US > Jobs & Education > Education > Study Abroad,,,315,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013969,ShareThis_US > Jobs & Education > Education > Homeschooling,,,1887,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013969,ShareThis_US > Jobs & Education > Education > Homeschooling,,,251,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013969,ShareThis_US > Jobs & Education > Education > Homeschooling,,,315,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013959,ShareThis_US > Jobs & Education > Education > Distance Learning,,,315,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013959,ShareThis_US > Jobs & Education > Education > Distance Learning,,,1887,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013959,ShareThis_US > Jobs & Education > Education > Distance Learning,,,251,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013799,ShareThis_US > Home & Garden > Home Improvement > Plumbing,,,4147,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013789,ShareThis_US > Home & Garden > Home Improvement > House Painting & Finishing,,,4147,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013779,ShareThis_US > Home & Garden > Home Improvement > Construction & Power Tools,,,4147,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013639,ShareThis_US > Health > Vision Care > Laser Vision Correction,,,863,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013629,ShareThis_US > Health > Vision Care > Eye Exams & Optometry,,,863,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012219,ShareThis_US > Arts & Entertainment > Movies > Bollywood & South Asian Film,,,311,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010629,ShareThis_US > Health > Vision Care,,,863,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010469,ShareThis_US > Home & Garden > Home Improvement > Flooring,,,4147,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010459,ShareThis_US > Home & Garden > Home Improvement > Locks & Locksmiths,,,4147,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010449,ShareThis_US > Home & Garden > Home Improvement > Roofing,,,4147,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010299,ShareThis_US > Jobs & Education > Education > Colleges & Universities,,,315,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010299,ShareThis_US > Jobs & Education > Education > Colleges & Universities,,,251,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010299,ShareThis_US > Jobs & Education > Education > Colleges & Universities,,,1887,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010289,ShareThis_US > Jobs & Education > Education > Early Childhood Education,,,251,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010289,ShareThis_US > Jobs & Education > Education > Early Childhood Education,,,315,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010289,ShareThis_US > Jobs & Education > Education > Early Childhood Education,,,1887,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,1887,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,251,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,315,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,1887,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,315,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,251,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,208,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,508,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,172,,,0.07,0.05,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,,,,2000203129,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->ShareThis-->Interest from Social Activity-->Yahoo-->Custom Fantasy Football Keywords Segment,,,829,,,0.08,0.06,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001313629,ShareThis > ShareThis > Interest from Social Activity > Yahoo > Custom Fantasy Football Keywords Segment > 1,,,829,,,0.08,0.06,0.02,,,SHARETHIS,,,,,,30-JUN-18
